date,n,pct_above_ma10,pct_above_ma5,pct_rsi_lt40,pct_up,pct_above_ma5_prev,idx_close,idx_ret,ma5,ma10,rsi,K,D,macd,macd_prev,vol,vol_avg5,max10,drawdown10,J,K_prev,D_prev,oversold_recent
2025-04-25,1368,0.5577485380116959,0.4232456140350877,0.168859649122807,0.4948830409356725,0.4838945827232797,1947.186,0.0058516688724068455,1940.9912,1929.8123,45.89654282013142,75.00080779688261,69.75383562402928,22.08426844097366,18.640770659661797,16997550933.0,17345868270.4,1949.162,0.0010137689940600692,85.49475214258928,71.84477397367678,67.13034953760263,False
2025-04-28,1369,0.4178232286340394,0.2651570489408327,0.2388604821037253,0.2198685171658144,0.4232456140350877,1934.457,-0.006537125883197548,1939.0189999999998,1929.9666999999997,44.14344367869101,71.98673910542699,70.49813678449519,22.606745129607305,22.08426844097366,16239196038.0,17808159401.2,1949.162,0.00754426774172692,74.96394374729061,75.00080779688261,69.75383562402928,False
2025-04-29,1361,0.5701689933872153,0.4849375459221161,0.1675238795003673,0.7545922116091109,0.2651570489408327,1931.942,-0.0013001064381374938,1939.721,1930.1209999999999,43.787561979841506,66.73083235672607,69.24236864190549,22.523135187004797,22.606745129607305,15966456284.0,17707347868.8,1949.162,0.00883456582880234,61.707759786367234,71.98673910542699,70.49813678449519,False
2025-04-30,1364,0.6950146627565983,0.7089442815249267,0.1026392961876832,0.7727272727272727,0.4849375459221161,1948.03,0.008327372146782919,1939.4946,1934.2131000000002,46.74521247989842,70.17920984412739,69.55464904264612,24.387090076091084,22.523135187004797,16629885574.0,17471476146.0,1949.162,0.0005807623994311719,71.4283314470899,66.73083235672607,69.24236864190549,False
2025-05-06,1366,0.8821376281112738,0.945095168374817,0.0395314787701317,0.9641288433382138,0.7089442815249267,1986.409,0.01970144196957957,1949.6047999999998,1941.9764,53.086642796778136,79.48479555445678,72.86469787991635,30.16356525278742,24.387090076091084,20452047955.0,16797535452.2,1986.409,0.0,92.72499090353764,70.17920984412739,69.55464904264612,False
2025-05-07,1367,0.9041697147037308,0.9531821506949524,0.035844915874177,0.5640087783467447,0.945095168374817,1996.51,0.005085055494613577,1959.4696,1950.2304,54.61831075015158,74.73711318260247,73.48883631414506,34.41149931216452,30.16356525278742,23653504827.0,17257027356.8,1996.51,0.0,77.2336669195173,79.48479555445678,72.86469787991635,False
2025-05-08,1367,0.932699341623994,0.94659839063643,0.0241404535479151,0.8222384784198976,0.9531821506949524,2029.452,0.01649979213727959,1978.4686000000002,1958.7437999999997,59.28677361062688,81.18352573496196,76.05373278775069,40.31557744005238,34.41149931216452,20799499536.0,18588218135.6,2029.452,0.0,91.4431116293845,74.73711318260247,73.48883631414506,False
2025-05-09,1367,0.8412582297000731,0.6144842721287491,0.0351133869787856,0.1367959034381858,0.94659839063643,2011.767,-0.008714175058094464,1994.4335999999998,1967.0773000000002,55.95864410045555,80.22922978675103,77.44556512075081,40.394511965568284,40.31557744005238,19203420690.0,19500278835.2,2029.452,0.008714175058094473,85.79655911875147,81.18352573496196,76.05373278775069,False
2025-05-12,1367,0.9107534747622532,0.7468910021945867,0.0256035113386978,0.8536942209217264,0.6144842721287491,2064.714,0.026318654198025815,2017.7703999999999,1978.6325000000002,62.708220085159866,86.44533853598482,80.44548959249548,45.74129265244053,40.394511965568284,19483071725.0,20147671716.4,2064.714,0.0,98.44503642296348,80.22922978675103,77.44556512075081,False
2025-05-13,1368,0.8910818713450293,0.5058479532163743,0.0263157894736842,0.2916666666666667,0.7468910021945867,2062.261,-0.0011880580070653401,2032.9407999999999,1991.2728,62.23236687630095,85.17466038344965,82.02187985614687,46.93431936990512,45.74129265244053,19752887576.0,20718308946.6,2064.714,0.0011880580070653731,91.48022143805522,86.44533853598482,80.44548959249548,False
2025-05-14,1368,0.8442982456140351,0.391812865497076,0.0292397660818713,0.35453216374269,0.5058479532163743,2083.142,0.010125294518976924,2050.2672,2004.8683999999998,64.68877085446488,86.36053771189898,83.46809914139757,48.33258306638128,46.93431936990512,19329189521.0,20578476870.8,2083.142,0.0,92.14541485290181,85.17466038344965,82.02187985614687,False
2025-05-15,1368,0.5153508771929824,0.2390350877192982,0.0394736842105263,0.2273391812865497,0.391812865497076,2043.247,-0.019151358860797663,2053.0262,2015.7474000000002,57.05365929466262,79.22375331213301,82.05331719830939,41.918861625861695,48.33258306638128,17673170258.0,19713613809.6,2083.142,0.01915135886079766,73.56462553978028,86.36053771189898,83.46809914139757,False
2025-05-16,1369,0.5076698319941563,0.3338203067932798,0.0379839298758217,0.6194302410518627,0.2390350877192982,2039.445,-0.001860763774521712,2058.5618,2026.4977000000003,56.370818972159334,70.8098508941778,78.30549509693219,35.456157436241554,41.918861625861695,16327575503.0,19088347954.0,2083.142,0.02097648648051832,55.818562488669016,79.22375331213301,82.05331719830939,False
2025-05-19,1369,0.5441928414901388,0.5405405405405406,0.0401753104455807,0.6267348429510592,0.3338203067932798,2032.756,-0.003279813870930459,2052.1702,2034.9702999999997,55.12088913387802,61.0864796558593,72.56582328324123,28.852242495447047,35.456157436241554,16591258693.0,18513178916.6,2083.142,0.024187501380126628,38.127792401095434,70.8098508941778,78.30549509693219,False
2025-05-20,1370,0.6773722627737226,0.7357664233576642,0.0291970802919708,0.7766423357664234,0.5405405405405406,2048.459,0.007724980273087212,2049.4098,2041.1752999999997,57.50317510228829,57.67355322982291,67.60173326543512,25.298257684726458,28.852242495447047,18531715006.0,17934816310.2,2083.142,0.016649369078056128,37.817193158598485,61.0864796558593,72.56582328324123,False
2025-05-21,1369,0.5032870708546384,0.5281227173119065,0.0445580715850986,0.2118334550766983,0.7357664233576642,2065.39,0.008265237429697203,2045.8594,2048.0633000000003,59.9704365077577,58.98086145157434,64.72810932748152,23.941292084791925,25.298257684726458,17558827935.0,17690581796.2,2083.142,0.008521742636843745,47.48636569975997,57.67355322982291,67.60173326543512,False
2025-05-22,1366,0.287701317715959,0.1874084919472913,0.0739385065885798,0.1449487554904831,0.5281227173119065,2045.566,-0.009598187267295666,2046.3232,2049.6747,55.87965959397221,50.3021447209161,59.919454458626376,19.286706427146587,23.941292084791925,16978025799.0,17336509479.0,2083.142,0.01803813662246731,31.067525245495546,58.98086145157434,64.72810932748152,False
2025-05-23,1367,0.2106803218727139,0.1536210680321872,0.1324067300658376,0.2150694952450622,0.1874084919472913,2021.499,-0.011765447802710827,2042.734,2050.6479,51.304179356419546,35.20989829495383,51.6829357374022,12.223722473954176,19.286706427146587,17839165926.0,17197480587.2,2083.142,0.029591357670288348,2.2638234100570997,50.3021447209161,59.919454458626376,False
2025-05-26,1366,0.3023426061493411,0.2525622254758419,0.0937042459736456,0.7584187408491947,0.1536210680321872,2005.259,-0.008033642361435778,2037.2345999999998,2044.7023999999997,48.422918096058964,27.498334835006958,43.621402103270455,4.992595790673608,12.223722473954176,14778711915.0,17499798671.8,2083.142,0.03738727364721167,-4.747799701520037,35.20989829495383,51.6829357374022,True
2025-05-27,1367,0.3533284564740307,0.4067300658376006,0.1177761521580102,0.4191660570592538,0.2525622254758419,1991.643,-0.006790145312899676,2025.8714,2037.6406000000002,46.08598146112272,21.090915151002932,36.11123978584795,-1.6413159247428535,4.992595790673608,15097227436.0,17137289316.2,2083.142,0.04392355393919368,-8.949734118687104,27.498334835006958,43.621402103270455,True
2025-05-28,1367,0.282370153621068,0.3416239941477688,0.1602048280907095,0.2750548646671543,0.4067300658376006,1985.383,-0.0031431335836793473,2009.8700000000001,2027.8647,45.01046042661053,15.353058237490742,29.19184593639555,-6.610517893054338,-1.6413159247428535,16073660505.0,16450391802.2,2065.39,0.038736993981766076,-12.32451716031887,21.090915151002932,36.11123978584795,True
2025-05-29,1367,0.5947329919531822,0.7724945135332846,0.0738844184345281,0.8551572787125091,0.3416239941477688,2012.548,0.013682498540583898,2003.2664,2024.7947999999997,50.41793782479393,20.9785211395023,26.4540710040978,-5.994540730613188,-6.610517893054338,19615377832.0,16153358316.2,2065.39,0.025584514304804358,10.027421410311298,15.353058237490742,29.19184593639555,True
2025-05-30,1365,0.3333333333333333,0.3509157509157509,0.1362637362637362,0.1641025641025641,0.7724945135332846,1993.188,-0.009619646338869914,1997.6042000000002,2020.1690999999998,46.87975484973181,17.99348763347453,23.633876547223377,-7.8347428799628975,-5.994540730613188,19207084090.0,16680828722.8,2065.39,0.034958046664310266,6.712709805976836,20.9785211395023,26.4540710040978,True
2025-06-03,1367,0.4367227505486467,0.4740307242136064,0.1199707388441843,0.6459400146305779,0.3509157509157509,2002.7,0.004772254298139433,1997.0924,2017.1635,48.781588330099225,19.312689166230744,22.193480753559164,-7.415020057067837,-7.8347428799628975,18511574738.0,16954412355.6,2065.39,0.030352621054619142,13.551105991573905,17.99348763347453,23.633876547223377,True
2025-06-04,1369,0.5997078159240321,0.6815193571950329,0.0949598246895544,0.7253469685902119,0.4740307242136064,2024.933,0.011101512957507387,2003.7504000000001,2014.8108999999997,53.01582324829087,30.096054723473998,24.82767207686411,-3.9602732740639808,-7.415020057067837,18504149321.0,17700984920.2,2065.39,0.01958806811304397,40.63282001669377,19.312689166230744,22.193480753559164,True
2025-06-05,1370,0.7255474452554744,0.7043795620437956,0.075912408759124,0.5978102189781022,0.6815193571950329,2048.615,0.011695201767169427,2016.3968,2013.1334,57.08548268197987,48.51882343375577,32.724722529161326,1.4096340475037312,-3.9602732740639808,20848380812.0,18382369297.2,2048.615,0.0,80.10702524294467,30.096054723473998,24.82767207686411,True
2025-06-06,1372,0.6814868804664723,0.64067055393586,0.0896501457725947,0.4169096209912536,0.7043795620437956,2039.435,-0.00448107623931282,2021.7741999999998,2012.5203000000001,55.09336614162976,59.12892237077094,41.52612247636453,3.5008624987842616,1.4096340475037312,17810899136.0,19337313358.6,2048.615,0.004481076239312822,94.33452215958376,48.51882343375577,32.724722529161326,True
2025-06-09,1369,0.7962016070124178,0.8049671292914536,0.0737764791818845,0.8392987582176772,0.64067055393586,2061.291,0.010716693594059246,2035.3948,2016.4995,58.781400664898655,67.68084559789202,50.24436351687369,7.380763756430124,3.5008624987842616,20282746568.0,18976417619.4,2061.291,0.0,102.55380975992867,59.12892237077094,41.52612247636453,True
2025-06-10,1371,0.6148796498905909,0.4522246535375638,0.1021152443471918,0.2283005105762217,0.8049671292914536,2037.271,-0.011652891319081204,2042.309,2019.7006999999999,53.573950175487504,64.85641573522189,55.11504758965642,6.306159097422707,7.380763756430124,23768780842.0,19191550115.0,2061.291,0.011652891319081201,84.3391520263528,67.68084559789202,50.24436351687369,True
2025-06-11,1371,0.6790663749088257,0.5288110867979577,0.0824215900802334,0.6141502552881108,0.4522246535375638,2061.867,0.012073013359538365,2049.6958,2026.7231000000004,57.70577980636633,71.08046440091948,60.43685319341077,8.373244742643635,6.306159097422707,20845583085.0,20242991335.8,2061.867,0.0,92.3676868159369,64.85641573522189,55.11504758965642,True
2025-06-12,1371,0.6571845368344275,0.5601750547045952,0.0860685630926331,0.5207877461706784,0.5288110867979577,2067.154,0.0025641809098257973,2053.4036,2034.9002,58.5595377801715,77.15912465545938,66.0109436807603,9.817526100866552,8.373244742643635,21402132576.0,20711278088.6,2067.154,0.0,99.45548660485753,71.08046440091948,60.43685319341077,False
2025-06-13,1370,0.3116788321167883,0.1992700729927007,0.148905109489051,0.1306569343065693,0.5601750547045952,2043.824,-0.011286048354404166,2054.2814000000003,2038.0278000000003,53.43376189555554,72.6981469779928,68.24001144650447,7.120817883558374,9.817526100866552,24178096873.0,20822028441.4,2067.154,0.011286048354404136,81.6144180409695,77.15912465545938,66.0109436807603,False
2025-06-16,1370,0.4489051094890511,0.3832116788321167,0.1102189781021897,0.7635036496350365,0.1992700729927007,2057.323,0.006604776145108238,2053.4878,2044.4413,55.8422286806538,72.1302768153378,69.53676656944891,6.654435222589175,7.120817883558374,20370262370.0,22095467988.8,2067.154,0.004755814032239558,77.31729730711555,72.6981469779928,68.24001144650447,False
2025-06-17,1371,0.4004376367614879,0.3712618526622903,0.12472647702407,0.37563822027717,0.3832116788321167,2049.943,-0.0035871858721259198,2056.0222000000003,2049.1656,54.19199998797693,67.03111959269594,68.70155091053127,4.930361151870581,6.654435222589175,21685353341.0,22112971149.2,2067.154,0.008325939915458542,63.6902569570253,72.1302768153378,69.53676656944891,False
2025-06-18,1371,0.37490882567469,0.4011670313639679,0.1378555798687089,0.4018964259664478,0.3712618526622903,2054.729,0.002334699062364054,2054.5945999999994,2052.1452,55.118300074806314,64.26194712698157,67.22168298268136,4.04994338837443,4.930361151870581,21130444823.0,21696285649.0,2067.154,0.006010679417208482,58.34247541558199,67.03111959269594,68.70155091053127,False
2025-06-19,1371,0.2231947483588621,0.2042304886943836,0.2363238512035011,0.1356673960612691,0.4011670313639679,2026.817,-0.013584273157190019,2046.5272,2049.9654,48.90697674971412,46.2148799662292,60.219415310530636,-0.4381845753310927,4.04994338837443,22178848260.0,21753257996.6,2067.154,0.019513301863334803,18.205809277626315,64.26194712698157,67.22168298268136,False
2025-06-20,1372,0.1793002915451895,0.152332361516035,0.2995626822157434,0.2339650145772594,0.2042304886943836,2009.893,-0.008350038508656676,2039.741,2047.0112000000001,45.554855358657655,31.95583435568589,50.79822165891572,-5.548824624089413,-0.4381845753310927,19030801593.0,21908601133.4,2067.154,0.02770040355000158,-5.728940250773775,46.2148799662292,60.219415310530636,True
2025-06-23,1369,0.3550036523009496,0.4601899196493791,0.16654492330168,0.8780131482834186,0.152332361516035,2017.634,0.0038514488084688825,2031.8031999999998,2042.6455,47.33299663375365,29.922501803783515,43.839648373871654,-7.620962741551995,-5.548824624089413,20025034128.0,20879142077.4,2067.154,0.02395564142777944,2.088208663607233,31.95583435568589,50.79822165891572,True
2025-06-24,1371,0.6885485047410649,0.8781911013858498,0.0583515681983953,0.8913202042304887,0.4601899196493791,2064.135,0.023047292026205035,2034.6416000000002,2045.3319000000004,56.51952281829516,47.98053444571598,45.219943731153094,-2.715486795084203,-7.620962741551995,24784030051.0,20810096429.0,2067.154,0.0014604620652354774,53.50171587484175,29.922501803783515,43.839648373871654,True
2025-06-25,1371,0.787746170678337,0.924142961342086,0.0474106491611962,0.7199124726477024,0.8781911013858498,2128.392,0.031130231307544998,2049.3741999999997,2051.9844,65.47992127406195,64.18321321603,51.541033559445395,8.57875133396427,-2.715486795084203,26753719715.0,21429831771.0,2128.392,0.0,89.4675725291992,47.98053444571598,45.219943731153094,True
2025-06-26,1372,0.7623906705539358,0.8199708454810496,0.0546647230320699,0.3214285714285714,0.924142961342086,2114.425,-0.006562231017594344,2066.8958000000002,2056.7115000000003,62.466581317766746,69.74569175112879,57.60925295667319,13.281580624055703,8.57875133396427,26941120880.0,22554486749.4,2128.392,0.0065622310175943365,94.01856934003999,64.18321321603,51.541033559445395,True
2025-06-27,1373,0.8120903131828113,0.7662053896576839,0.0458849235251274,0.616897305171158,0.8199708454810496,2124.344,0.0046911098762074666,2089.786,2064.7635,63.7426824455129,74.98007366412105,63.39952652582247,16.62493849532196,13.281580624055703,24228122325.0,23506941273.4,2128.392,0.0019019052881235105,98.1411679407182,69.74569175112879,57.60925295667319,True
2025-06-30,1371,0.9161196207148068,0.8665207877461707,0.0342815463165572,0.8723559445660102,0.7662053896576839,2153.014,0.013495930979163573,2116.862,2074.3326,67.21259478455796,83.11075793997313,69.96993699720602,21.29634010513788,16.62493849532196,23847288167.0,24546405419.8,2153.014,0.0,109.39239982550734,74.98007366412105,63.39952652582247,True
2025-07-01,1371,0.9029905178701676,0.7257476294675419,0.0306345733041575,0.4142961342086068,0.8665207877461707,2147.919,-0.002366450009150034,2133.6187999999997,2084.1302,66.00368964135009,87.44973490653003,75.79653630031402,22.197105705769687,21.29634010513788,24861511612.0,25310856227.6,2153.014,0.0023664500091500817,110.75613211896206,83.11075793997313,69.96993699720602,False
2025-07-02,1371,0.7541940189642596,0.4806710430342815,0.0423048869438366,0.2428884026258205,0.7257476294675419,2123.719,-0.011266719089500055,2132.6842000000006,2091.0292,60.442826702734266,85.20562526374366,78.9328992881239,18.19822545558401,22.197105705769687,23427887136.0,25326352539.8,2153.014,0.013606506971157676,97.75107721498316,87.44973490653003,75.79653630031402,False
2025-07-03,1372,0.7944606413994169,0.5495626822157434,0.0408163265306122,0.672740524781341,0.4806710430342815,2164.088,0.019008635323223055,2142.6168000000002,2104.7563,65.6428825281681,89.25892976817313,82.37490944814031,19.53777805172126,18.19822545558401,21933757577.0,24661186024.0,2164.088,0.0,103.02697040823878,85.20562526374366,78.9328992881239,False
2025-07-04,1372,0.4723032069970845,0.2142857142857142,0.0553935860058309,0.1683673469387755,0.5495626822157434,2156.234,-0.0036292424337643903,2148.9948000000004,2119.3903999999998,63.883347132733014,86.3741126571559,83.70797718447884,17.953646419883626,19.53777805172126,23229463094.0,23659713363.4,2164.088,0.0036292424337643703,91.70638360251002,89.25892976817313,82.37490944814031,False
2025-07-07,1372,0.5145772594752187,0.3811953352769679,0.0604956268221574,0.619533527696793,0.2142857142857142,2130.186,-0.012080321523545101,2144.4292,2130.6456000000003,58.30173079175479,74.1946344027356,80.53686292389776,12.25693181008318,17.953646419883626,18887255443.0,23459981517.2,2164.088,0.015665721541822716,61.51017736041129,86.3741126571559,83.70797718447884,False
2025-07-08,1373,0.7035688273852877,0.7654770575382375,0.0371449380917698,0.8434085943190095,0.3811953352769679,2181.077,0.02389040205878734,2151.0608,2142.3398,64.77690072562649,79.77668618060892,80.28347067613481,14.073359502905795,12.25693181008318,22827282051.0,22467974972.4,2181.077,0.0,78.76311718955714,74.1946344027356,80.53686292389776,False
