date,n,pct_above_ma10,pct_above_ma5,pct_rsi_lt40,pct_up
2026-04-24,607,0.42504118616144976,0.29983525535420097,0.09060955518945635,0.42668863261943984
2026-04-27,607,0.5766062602965404,0.5831960461285008,0.0757825370675453,0.7248764415156508
2026-04-28,606,0.3976897689768977,0.36468646864686466,0.14686468646864687,0.2376237623762376
2026-04-29,606,0.4801980198019802,0.5181518151815182,0.11716171617161716,0.6386138613861386
2026-04-30,605,0.5818181818181818,0.6479338842975206,0.11074380165289256,0.6793388429752066
2026-05-06,607,0.6919275123558485,0.742998352553542,0.10214168039538715,0.729818780889621
2026-05-07,607,0.7924217462932455,0.8813838550247117,0.07413509060955518,0.8204283360790774
2026-05-08,606,0.7986798679867987,0.7937293729372937,0.06105610561056106,0.5594059405940595
2026-05-11,605,0.8578512396694215,0.8628099173553719,0.03801652892561983,0.7256198347107438
2026-05-12,606,0.7607260726072608,0.5429042904290429,0.07260726072607261,0.2838283828382838
2026-05-13,606,0.7788778877887789,0.5610561056105611,0.06435643564356436,0.6386138613861386
2026-05-14,606,0.570957095709571,0.33993399339933994,0.1188118811881188,0.23597359735973597
2026-05-15,607,0.5024711696869851,0.3261943986820428,0.1400329489291598,0.3772652388797364
2026-05-18,607,0.5304777594728172,0.45799011532125206,0.13838550247116968,0.5831960461285008
2026-05-19,607,0.5980230642504119,0.6210873146622735,0.11696869851729819,0.7034596375617792
2026-05-20,607,0.5799011532125206,0.6474464579901154,0.12520593080724876,0.514003294892916
2026-05-21,607,0.29654036243822074,0.19604612850082373,0.20757825370675453,0.12355848434925865
2026-05-22,607,0.4464579901153213,0.40197693574958815,0.1515650741350906,0.8154859967051071
2026-05-25,607,0.5041186161449753,0.5041186161449753,0.17957166392092258,0.4942339373970346
2026-05-26,607,0.3640856672158155,0.30477759472817134,0.2355848434925865,0.1828665568369028
2026-05-27,608,0.2450657894736842,0.19736842105263158,0.31085526315789475,0.19572368421052633
